d_primBF,d_secBF,d_bonus,thres,nDT,timesecBFIn,bias,LL,BIC,AIC,ppt
0.06435117708284464,0.35436896462853384,0.18527443836967383,1.8802862344075777,0.9461282597116021,0.09160963990407381,0.3019652853320931,1278.896893459829,2584.7448201316283,2571.793786919658,kvmb8v3
-0.05730363370119123,-0.0786839871295134,0.45758308408061055,2.940068044087784,0.9163913165278909,0.5035251921229602,0.2766306477144454,1241.898232228225,2510.5969542318735,2497.79646445645,99o5tm5
-0.14200439336172144,0.11045616271724931,0.1705751651663986,1.8177112503934945,0.9539212730017216,0.23512626488373223,0.3052369055825465,1283.7555414208932,2594.31157261721,2581.5110828417864,qf1srlu
0.2671137192107277,0.05240315948938756,-0.3163856191652935,0.8147827777888302,0.9564065916965199,-0.6744552772630209,0.24567370310320258,1221.5686211963377,2470.088275604646,2457.1372423926755,97yra2e
0.34386287892400963,0.12421558604072683,0.5039533923975275,1.712602263027205,0.9616402935158781,0.37801591842220683,0.3764967965808912,1397.0087133835646,2820.8179165425527,2808.017426767129,pags4cd
0.048983991410591045,0.15095790103532283,0.05075858625956481,2.87931822456843,0.8655191759175429,-0.779507129834953,0.11544815869203284,1257.5917519093787,2541.983993594181,2529.1835038187573,hhyl014
0.006290921682201578,0.1756026517325886,-0.20663766033320893,2.013355893835625,0.991483603269778,0.5035532215255022,0.04913629129683427,1309.9514325484536,2646.7033548723307,2633.902865096907,6pe61hj
-0.1567858627854623,0.1032659414466823,0.31729580265655694,1.5183395949534493,0.9727706492834602,-0.6480569890738711,0.013007266674912116,1262.5868577142187,2552.1247486404077,2539.1737154284374,7xkxmyh
0.25867155649225454,0.023501956881082246,0.1701361182207676,1.6598410232353242,0.9657432409174626,-0.08798028056125978,-0.018818700467955793,1311.719798271444,2650.2400863183116,2637.439596542888,7qh8611
0.13480656493483817,-0.1406848482129371,-0.035334391609782856,0.7944424072139832,0.9974680110680876,0.8128246471713867,-0.16199787439986685,1297.2583454613568,2621.467724134684,2608.5166909227137,p9c6jmr
-0.06399673870697004,-0.006391497422275613,0.06367610729455458,1.1240761033186577,0.9925960978107908,-0.4146082123237018,0.0051439950993662255,1190.1033910005347,2407.007271776493,2394.2067820010693,6843o0o
0.07453870820657674,0.18460292409242063,0.3750186818437389,2.633411015325573,0.981946907114737,0.9612191242942537,0.029411409309761077,1290.9375084053272,2608.8260500226247,2595.8750168106544,48z7u2s
0.32112749114606454,0.2566555831435608,0.20537532767046945,1.6495344392777613,0.9999008127362112,0.37508714503795787,0.05837946225366581,1263.1018266795757,2553.1546865711216,2540.2036533591513,jlj34ft
0.009945193793851781,0.11384618009370023,-0.20623038842729546,1.2277095410550833,0.9934622183279463,-0.7740112918767321,0.2101870293891589,1221.6427139828281,2470.08591774108,2457.2854279656563,qzq1e10
-0.06195072650491986,-0.08069732922424952,0.11451693622852563,1.2137125876961918,0.9755157167142149,-0.023622870864336676,0.08394284926092743,1291.3851668543666,2609.570823484157,2596.7703337087332,4xt6rn3
0.14268577452872186,0.0570971154286736,0.20045535809674847,1.5602258012171146,0.9487288998184049,-0.2576194303140511,0.07848105736658242,1266.6864847425009,2560.324002696972,2547.3729694850017,vvoh7xc
-0.004882675173332907,0.024935410634280508,0.02957722594776735,1.5551237155691984,0.9814124517066315,0.16426201768499926,0.2114383698791611,1258.2586314984023,2543.3177527722282,2530.5172629968047,ap7y03f
0.036446330738520716,0.04142713369193118,-0.24095523256715037,1.7901571318514344,0.9811027499081495,0.9482473318747981,-0.020886610223677105,1236.1912785609702,2499.3335903339107,2486.3825571219404,mmpxh50
-0.025933208561414775,0.24768023673855805,0.058356332522074034,1.432172964829423,0.9562165632221834,-0.005016807010296831,0.06523335277794073,1187.3059735816098,2401.412436938643,2388.6119471632196,us7kxr9
0.001246399138543193,0.15591143320931822,-0.2864687601112615,1.5779870515287195,0.9987418380749654,-0.39098610620133356,-0.01394692822215432,1219.8198930799006,2466.5908193717714,2453.639786159801,kl9f9nu
0.19115057058615387,0.13811386518890956,0.30235501769555484,1.9187914490170084,0.9724621378060847,0.942180908096276,-0.08774741139724601,1259.604396462984,2546.0092827013914,2533.208792925968,uhb33a1
-0.055985585395791945,-0.007087066257953814,-0.06575562461797307,2.2821415226885238,0.8978854312980645,-0.6140655359279762,0.415088584726619,1320.174599206905,2667.3002316257803,2654.34919841381,yudvzr0
-0.03445519539233019,0.14037181660651044,-0.2835544320519102,2.1692590624876056,0.9866636017714709,-0.6327333090846725,0.3732304765679643,1243.7902827276305,2514.3810552306845,2501.580565455261,5vmc0vo
0.003918440368878576,-0.07691389252342415,-0.35098689940698724,1.6635228843457903,0.9361047568660672,0.16837978321662989,0.23345739202548324,1272.1652300843916,2571.130949944207,2558.3304601687832,1bxtc93
0.2263453009402505,0.07448735635400858,0.07867254528490343,2.1276474258007685,0.9094164439655202,-0.2859352136669969,0.05131423346740627,1287.475197930846,2601.9014290736623,2588.950395861692,vgjg3fg
-0.046669931335477866,-0.09976732628796081,0.41871425458393213,1.4741275234656699,0.9743095633447378,-0.8222161687493705,0.125928139415171,1280.9766604256763,2588.904354063323,2575.9533208513526,nhj3kdb
0.015232659451755337,0.11554880265061684,0.2989387363233399,1.5369731222134388,0.9994231724768279,0.9557427788255223,-0.16308777116962317,1289.1231773292334,2605.0468444338903,2592.2463546584668,jrq2r67
0.11291421003045919,0.08157789746247097,0.23510574292298358,2.5106169722214076,0.9708469590523662,0.7263069290369379,-0.04375433247635498,1368.6013141759345,2764.1536615638393,2751.202628351869,0qrez3e
0.20054954300372138,0.07416660508152101,-0.10726742733563593,2.4244715364689964,0.8920375749179673,-0.35580132203695536,-0.12099697436561313,1263.7383959297804,2554.2772816349843,2541.4767918595608,surt7tj
0.13310762811909757,0.08859485726577532,0.3245419884033639,1.6160259553542318,0.987926722637218,0.40676249240699575,0.01824413100525596,1226.3380095350892,2479.6270522821487,2466.6760190701784,1xk4llj
0.1668057853302536,0.20953943805923986,0.2624441983851826,2.2903644003746555,0.937086682827964,-0.3233835215828784,0.2082463566133915,1235.3770531311777,2497.554596037779,2484.7541062623554,e6qgul8
0.11112496947447263,0.046383380960318486,0.315366079333839,2.662135576485703,0.9760420547072868,-0.13927345819978032,0.358293495949773,1242.3882966334452,2511.577083042314,2498.7765932668904,akldwfu
-0.042473043993672445,0.14270163403183625,0.11997410240591505,1.842171619271538,0.9941572445163903,0.7008557929140526,0.10227428885205708,1295.0184281267298,2616.98788946543,2604.0368562534595,upq4qlo
0.13373174745979957,0.08392206948872474,0.001731491743992425,1.457269284346165,0.9797008731314533,-0.9342293890739707,0.013507094505105288,1204.6418519210679,2436.234737054106,2423.2837038421358,9gged2g
0.16602007894315296,0.26818158930525454,-0.20809842884287882,2.7626389126883732,0.9259092005505825,-0.687326221336785,0.19911104010082586,1275.9591245943043,2578.718738964032,2565.9182491886086,crc06n0
0.12255679515465501,0.07244869693945408,0.04177366808741667,1.9252924894869414,0.9519051564685704,0.10254432828305737,0.35922629625131774,1302.90585742296,2632.7627480578903,2619.81171484592,k4tkr9g
